ID,Name,Desc,Remark
5769,Pet Food (bound),Feed pet to increase 5 points of pet happy value. (happy value decreases 1 point in every 10 minutes),
5770,Instant Full Healing Potion (bound),Filled HP instantly.,
5771,Instant Full Healing Potion (bound),Filled HP instantly.,
5772,Adv. Hamadryad Hierogram (bound),Use it to earn 400% Energy in 1 hour.,
5773,Adv. Vivid Spell (bound),Use it to get a BUFF of being 150% experience rate in one hour.  This BUFF can't coexist with other experience BUFF.,
5774,[no_use],[no_use],
5775,Basic Xmas Gift Pack (bound),Xmas gift for you.,
5776,Normal Xmas Gift Pack (bound),Xmas gift for you.,
5777,Advanced Xmas Gift Pack (bound),Xmas gift for you.,
5778,Deluxe Xmas Gift Pack (bound),Xmas gift for you.,
5779,Deluxe Xmas Gift Pack,Xmas gift for you.,
5780,Pet Meta Scroll of Nine Tails Fox,Use scroll to change your pet's appearance to Nine Tails Fox.,
5781,Pet Meta Scroll of Little Panda,Use scroll to change your pet's appearance to Little Panda.,
5782,Pet Meta Scroll of Little Wild Mule,Use scroll to change your pet's appearance to Little Wild Mule.,
5783,Pet Meta Scroll of Golden Monkey,Use scroll to change your pet's appearance to Golden Monkey.,
5784,Pet Meta Scroll of Little Onion,Use scroll to change your pet's appearance to Little Onion.,
5785,Pet Meta Scroll of Ganoderma,Use scroll to change your pet's appearance to Ganoderma.,
5786,Pet Meta Scroll of Golden Husky,Use scroll to change your pet's appearance to Golden Husky.,
5787,Pet Meta Scroll of Siberian Husky,Use scroll to change your pet's appearance to Siberian Husky.,
5788,Pet Meta Scroll of Red Hornbill,Use scroll to change your pet's appearance to Red Hornbill.,
5789,Pet Meta Scroll of Blue Hornbill,Use scroll to change your pet's appearance to Blue Hornbill.,
5790,Pet Meta Scroll of Grey Rabbit,Use scroll to change your pet's appearance to Grey Rabbit.,
5791,Pet Meta Scroll of Firefly Cavy,Use scroll to change your pet's appearance to Firefly Cavy.,
5792,Pet Meta Scroll of Mini Mech Monster,Use scroll to change your pet's appearance to Mini Mech Monster.,
5793,Concentration Pellet (bound),The pellet can be consumed to maintain concentration status.,
5794,Angel Blessed Gem (bound),Add 200K Energy.,
5795,Pet Meta Scroll of Nine Tails Fox (30 days)(bound),"Use scroll to change your pet's appearance to Nine Tails Fox temporarily.  Valid time is 30 days, including offline time.",
5796,Pet Meta Scroll of Red-crowned Crane (30 days)(bound),"Use scroll to change your pet's appearance to Red-crowned Crane temporarily.  Valid time is 30 days, including offline time.",
5797,Pet Meta Scroll of Little Panda (30 days)(bound),"Use scroll to change your pet's appearance to Little Panda temporarily.  Valid time is 30 days, including offline time.",
5798,Pet Meta Scroll of Little Wild Mule (30 days)(bound),"Use scroll to change your pet's appearance to Little Wild Mule temporarily.  Valid time is 30 days, including offline time.",
5799,Pet Meta Scroll of Golden Monkey (30 days)(bound),"Use scroll to change your pet's appearance to Golden Monkey temporarily.  Valid time is 30 days, including offline time.",
5800,Pet Meta Scroll of Little Onion (30 days)(bound),"Use scroll to change your pet's appearance to Little Onion temporarily.  Valid time is 30 days, including offline time.",
5801,Pet Meta Scroll of Ganoderma (30 days)(bound),"Use scroll to change your pet's appearance to Ganoderma temporarily.  Valid time is 30 days, including offline time.",
5802,Pet Meta Scroll of Golden Husky (30 days)(bound),"Use scroll to change your pet's appearance to Golden Husky temporarily.  Valid time is 30 days, including offline time.",speed 20%
5803,Pet Meta Scroll of Siberian Husky (30 days)(bound),"Use scroll to change your pet's appearance to Siberian Husky temporarily.  Valid time is 30 days, including offline time.",speed 20%
5804,Pet Meta Scroll of Red Hornbill (30 days)(bound),"Use scroll to change your pet's appearance to Red Hornbill temporarily.  Valid time is 30 days, including offline time.",speed 40%
5805,Pet Meta Scroll Pack (bound),Open it to get one Pet Meta Scroll randomly.,speed 40%
5806,[no_use],[no_use],speed 25%
5807,Aura of Five Elements Star (7 days)(bound),,speed 25%
5808,Xmas Snow Ring (bound),A ring just for Xmas.,speed 35%
5809,Xmas Snow Amulet (bound),An amulet just for Xmas.,speed 40%
5810,Xmas Snow Pack (bound),Open it to get gift.,speed 40%
5811,Concentration Pellet ,The pellet can be consumed to maintain concentration status.,speed 40%
5812,Angel Blessed Gem,Add 200K Energy.,
5813,Pet Meta Scroll of Nine Tails Fox (30 days),"Use scroll to change your pet's appearance to Nine Tails Fox temporarily.  Valid time is 30 days, including offline time.",
5814,Pet Meta Scroll of Red-crowned Crane (30 days),"Use scroll to change your pet's appearance to Red-crowned Crane temporarily.  Valid time is 30 days, including offline time.",
5815,Pet Meta Scroll of Little Panda (30 days),"Use scroll to change your pet's appearance to Little Panda temporarily.  Valid time is 30 days, including offline time.",
5816,Pet Meta Scroll of Little Wild Mule (30 days),"Use scroll to change your pet's appearance to Little Wild Mule temporarily.  Valid time is 30 days, including offline time.",
5817,Pet Meta Scroll of Golden Monkey (30 days),"Use scroll to change your pet's appearance to Golden Monkey temporarily.  Valid time is 30 days, including offline time.",
5818,Pet Meta Scroll of Little Onion (30 days),"Use scroll to change your pet's appearance to Little Onion temporarily.  Valid time is 30 days, including offline time.",
5819,Pet Meta Scroll of Ganoderma (30 days),"Use scroll to change your pet's appearance to Ganoderma temporarily.  Valid time is 30 days, including offline time.",
5820,Pet Meta Scroll of Golden Husky (30 days),"Use scroll to change your pet's appearance to Golden Husky temporarily.  Valid time is 30 days, including offline time.",
5821,Pet Meta Scroll of Siberian Husky (30 days),"Use scroll to change your pet's appearance to Siberian Husky temporarily.  Valid time is 30 days, including offline time.",
5822,Pet Meta Scroll of Red Hornbill (30 days),"Use scroll to change your pet's appearance to Red Hornbill temporarily.  Valid time is 30 days, including offline time.",
5823,Pet Meta Scroll Pack,Open it to get one Pet Meta Scroll randomly.,
5824,[no_use],[no_use],
5825,Aura of Five Elements Star (7 days),,
5826,Xmas Snow Ring,A ring just for Xmas.,
5827,Xmas Snow Amulet,An amulet just for Xmas.,
5828,Xmas Snow Pack,Open it to get gift.,
5829,Heaven Thunder Sword (+40%),Summon Heaven Thunder Sword to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
5830,Advanced Intelligence Magicstone (bound),"Can be socketed on Talisman or defense gear, increase 5 points of intelligence.  Valid time is 7 days.  It will disappear after merge.",
5831,Advanced Vitality Magicstone (bound),"Can be socketed on Talisman or defense gear, increase 5 points of vitality.  Valid time is 7 days.  It will disappear after merge.",
5832,[no_use],[no_use],
5833,Advanced Dexterity Magicstone (bound),"Can be socketed on Talisman or defense gear, increase 5 points of dexterity.  Valid time is 7 days.  It will disappear after merge.",
5834,Pith of Energy Stone (bound),The pith obtained by extracting from Energy Stone; a helpful item for secret exercise.,
5835,Occult Berry (bound),An occult berry emitting purple light; a helpful item for secret exercise.,
5836,Instant Full Healing Potion (bound),Filled HP instantly.,
5837,Adv. Volcanic Pill (bound),"Pill to increase your damage 5% + 10 points, valid time 60 minutes.",
5838,Adv. Blue Light Pill (bound),"Pill to decrease the damage you received 10% + 5 points, valid time 60 minutes.",
5839,Adv. Golden Light Pill (bound),"Pill to increase defense 20%, valid time 60 minutes.",
5840,Rapid Healing Potion (lvl 5) (bound),"Recover 1350 HP instantly, need 3 minutes cooling time.",
5841,Rapid Mana Potion (lvl 5) (bound),"Recover 1350 Mana instantly, need 3 minutes cooling time.",speed 50%
5842,Instant Full Healing Potion (bound),Filled HP instantly.,
5843,Advanced Energy Stone (bound),The stone with Energy in hover; use it earn 10000 points Energy.,
5844,Xmas Snow Ring,A ring just for Xmas.,
5845,Xmas Snow Amulet,An amulet just for Xmas.,
5846,Xmas Snow Pack,Open it to get gift.,
5847,Normal Xmas Gift Pack (bound),Xmas gift for you.,
5848,Advanced Xmas Gift Pack (bound),Xmas gift for you.,
5849,Pet Exp Book (bound),"Little pet gains 20 points extra experience in every minute, lasting 1 hour.",
5850,Instant Full Mana Potion (bound),Filled Mana instantly.,
5851,Instant Full Mana Potion (bound),Filled Mana instantly.,
5852,Adv. Hamadryad Hierogram (bound),Use it to earn 400% Energy in 1 hour.,speed 40%
5853,Adv. Vivid Spell (bound),Use it to get a BUFF of being 150% experience rate in one hour.  This BUFF can't coexist with other experience BUFF.,speed 35%
5854,[no_use],[no_use],
5855,Instant Full Healing Potion,Filled HP instantly.,
5856,Instant Full Mana Potion,Filled Mana instantly.,
5857,Xmas Snow Ring,A ring just for Xmas.,
5858,Xmas Snow Amulet,An amulet just for Xmas.,
5859,Xmas Snow Pack,Open it to get gift.,
5860,Normal Xmas Gift Pack (bound),Xmas gift for you.,
5861,Advanced Xmas Gift Pack (bound),Xmas gift for you.,
5862,Deluxe Xmas Gift Pack,Xmas gift for you.,
5863,Blessed Gift Bag (bound),A gift bag filled with blessing.,
5864,Big Happiness Bag,"Super Lotto, giving you lots of surprises!",
5865,Saint Cake,"The super cake to temporarily increase upper limit of four basic attributes 10 points each, and HP 1000 points, and Mana 500 points.",
5866,Super Vivid Spell,,
5867,Large Ruby Bunch (2 pieces),Click it to get 2 pieces of Large Ruby.,
5868,Large Emerald Bunch (2 pieces),Click it to get 2 pieces of Large Emerald.,
5869,Charm of Refuge,"Put it in your item box, you can avoid being towed or distorted after being killed.  Each successful avoidance consumes one.  It will not be consumed if the killer has no Towline of Wroth or Curse of Body Distortion.",
5870,Curse of Body Distortion,"After using it, you will be in a special state, during which if you kill other players without Charm of Refuge, the corpse will be distorted to an animal for 30 seconds.  The special state will disappear after the distortion.",
5871,Towline of Wroth,"After using it, you will be in a special state, during which if you kill other players without Charm of Refuge, the corpse can be towed by you for 30 seconds.  The special state will disappear after the tow.",
5872,Quarry Token,"The mysterious item, which is said to be left by justicial predecessors, can be used to put a price on other players when you meet injustice.  But you must use it carefully because your own upper limit of being set a price by others will be raised one at the same time if you use it.",
5873,Forgiveness Pill (S),Use it to decrease 100 points of PK value.,
5874,[no_use],[no_use],
5875,Titanium Stone,"Secret stone with golden silk inside, used to increase the success rate of combination for 5% each.  You can use max 4 pieces each time.  It will disappear once used. ",
5876,Titanium Stone Bunch (4 pieces),Click it to get 4 pieces of Titanium Stone.,
5877,Blue Flame Horse,Summon Blue Flame Horse to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5878,Red Flame Horse,Summon Red Flame Horse to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5879,Package (30 days),"Hire package 30 days, during the time, you will have 12 extra blanks in your warehouse item box.  This extra item box will be closed if your hiring time expired, but the items there will not disappear.  You need hire again to rediscover the items.",
5880,Instant Full Healing Potion,Filled HP instantly.,
5881,Instant Full Mana Potion,Filled Mana instantly.,
5882,Siberian Husky (Pet),Pet Siberian Husky.  It will get attribution points for master from level 11.,
5883,Red Hornbill (Pet),Pet Red Hornbill.  It will get attribution points for master from level 11.,
5884,Pet Food,Feed pet to increase 5 points of pet happy value. (happy value decreases 1 point in every 10 minutes),
5885,Pet Skill Book (HP Upper Limit),"Pet learns the skill to increase the master's HP upper limit.  Pet can learn one more skill after reaching level 11, 15 and 20.  Pet can't learn the skill if it has grasped same skill before.",
5886,[no_use],[no_use],
5887,[no_use],[no_use],
5888,Pet Skill Book (Energy),"Pet learns the skill to increase master's energy, 3 + (pet level - 10) points in every 30 seconds.  Pet can learn one more skill after reaching level 11, 15 and 20.",
5889,Pet Skill Book (Experience),"Pet learns the skill to increase master's experience, 3 + (pet level - 10) points in every 10 seconds.  Pet can learn one more skill after reaching level 11, 15 and 20.",
5890,Numen Grass,"Double the little pet experience rate, lasting 1 hour.",
5891,Pet Rename Scroll,The rename chances of little pet can be restored to 3 by using the scroll.,
5892,Inherence Reset Charm,Use it to reset inherence points of one single Talisman.,
5893,Transport Charm,,
5894,Numen Grass (6 hours),"Double the little pet experience rate, lasting 6 hour.",
5895,Pet Skill Forget Book,"Use it, your pet will forget its skills except the original skill, then it can start to learn new skills over again.",
5896,Instant Full Healing Potion,Filled HP instantly.,
5897,Meta Scroll of Xmas Boy,Special magic tool.  Use it to get a metamorphosis BUFF.  Right-click on the BUFF icon to cancel the transforming status.,
5898,Meta Scroll of Xmas Girl,Special magic tool.  Use it to get a metamorphosis BUFF.  Right-click on the BUFF icon to cancel the transforming status.,
5899,Aurora Reindeer,Summon Aurora Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5900,Lightning Reindeer,Summon Lightning Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5901,Aurora Reindeer,Summon Aurora Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5902,Lightning Reindeer,Summon Lightning Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5903,Aurora Reindeer,Summon Aurora Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5904,Lightning Reindeer,Summon Lightning Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5905,Aurora Reindeer,Summon Aurora Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5906,Lightning Reindeer,Summon Lightning Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5907,Aurora Reindeer (bound),Summon Aurora Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5908,Lightning Reindeer (bound),Summon Lightning Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5909,Reindeer Pack (bound),Click it to get a Reindeer randomly.,
5910,Santa Panda Magic,Cast the magic to transform yourself to Santa Panda.  Right-click on the BUFF icon to cancel the transforming status.,
5911,Santa Snowman Magic,Cast the magic to transform yourself to Santa Snowman.  Right-click on the BUFF icon to cancel the transforming status.,
5912,Medium Ruby (bound),Use the gem to combine Defense Gear to Plus Rank +4 ~ +6.  Blacksmith can help you do the combination.,
5913,Medium Emerald (bound),Use the gem to combine Weapon Talisman or Mount to Plus Rank +4 ~ +6.  Blacksmith can help you do the combination.,
5914,[no_use],[no_use],
5915,[no_use],[no_use],
5916,Instant Full Healing Potion (bound),Filled HP instantly.,
5917,Instant Full Mana Potion (bound),Filled Mana instantly.,
5918,Pet Meta Scroll Pack (bound),Open it to get one Pet Meta Scroll randomly.,
5919,Fire Phoenix (bound),Summon Fire Phoenix to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5920,[no_use],[no_use],
5921,Xmas Snow Ring (bound),A ring just for Xmas.,
5922,Xmas Snow Amulet (bound),An amulet just for Xmas.,
5923,Xmas Snow Pack (bound),Open it to get gift.,
5924,Deluxe Xmas Gift Pack (bound),Xmas gift for you.,
5925,Horse Master's Seal,The Seal given by Horse Master proves your mount is excellent.,
5926,Soaring Flame Spirit,,
5927,[no_use],[no_use],
5928,[no_use],[no_use],
5929,[no_use],[no_use],
5930,Thunderbolt Ball,Can faint 3 targets. (only can be used in Scenario),
5931,Blessed Gift Bag (bound),A gift bag filled with blessing.,
5932,Red Xmas Candy (bound),Use to gain 1000 points of Energy.,
5933,Orange Xmas Candy (bound),Use to gain 3000 points of Energy.,
5934,Yellow Xmas Candy (bound),Use to gain 5000 points of Energy.,
5935,Green Xmas Candy (bound),Use to gain 10000 points of Energy.,
5936,Blue Xmas Candy (bound),Use to gain 30000 points of Energy.,
5937,Purple Xmas Candy (bound),Use to gain 50000 points of Energy.,
5938,Aurora Reindeer (bound) (valid in 15 days),Summon Aurora Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5939,Pet Food (bound),Feed pet to increase 5 points of pet happy value. (happy value decreases 1 point in every 10 minutes),
5940,Phoenix Jackstraw (bound),"Phoenix Jackstraw can be consumed to revive the owner without any experience and energy lost.  The owner will be revived exactly at the present place.  It's invalid to red name character.  It's also invalid in PK.  If the owner has both Phoenix Jackstraw and normal Jackstraw at the same time, it takes priority of using the normal one.",
5941,Small Lucky Bag (7 days)(bound),"Hire small lucky bag 7 days, during the time, you will have 1 extra page in your item box.  The items in this extra page can't be used or moved if your hiring time expired.  You need hire again to rediscover them.",
5942,Vivid Spell (bound) (valid in 3 days),Use it to get a BUFF of being 130% experience rate in one hour.  This BUFF can't coexist with other experience BUFF.,
5943,Hamadryad Hierogram (bound) (valid in 3 days),Use it to earn 200% Energy in 1 hour.,
5944,[no_use],[no_use],
5945,Xmas Gift Pack (lvl 10) (bound),,
5946,Xmas Gift Pack (lvl 20) (bound),,
5947,Xmas Gift Pack (lvl 35) (bound),,
5948,Xmas Gift Pack (lvl 50) (bound),,
5949,Aurora Reindeer,Summon Aurora Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5950,Lightning Reindeer,Summon Lightning Reindeer to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
5951,Adv. Numen Grass (bound),"Double the little pet experience rate, lasting 12 hours.",
5952,Phoenix Jackstraw (bound),"Phoenix Jackstraw can be consumed to revive the owner without any experience and energy lost.  The owner will be revived exactly at the present place.  It's invalid to red name character.  It's also invalid in PK.  If the owner has both Phoenix Jackstraw and normal Jackstraw at the same time, it takes priority of using the normal one.",
5953,Instant Full Healing Potion (bound),Filled HP instantly.,
5954,Adv. Numen Grass,"Double the little pet experience rate, lasting 12 hours.",
5955,Phoenix Jackstraw,"Phoenix Jackstraw can be consumed to revive the owner without any experience and energy lost.  The owner will be revived exactly at the present place.  It's invalid to red name character.  It's also invalid in PK.  If the owner has both Phoenix Jackstraw and normal Jackstraw at the same time, it takes priority of using the normal one.",
5956,Instant Full Healing Potion,Filled HP instantly.,
5960,Little Onion (Pet),"Pet Little Onion, increase master's HP recovery speed in non-battle state, and auto picks up the money and items dropped from monster for master.  It will get attribution points for master and can learn extra skills from level 11.",
5961,[no_use],[no_use],
5962,[no_use],[no_use],
5963,[no_use],[no_use],
5964,[no_use],[no_use],
5965,[no_use],[no_use],
5966,[no_use],[no_use],
5967,[no_use],[no_use],
5968,[no_use],[no_use],
5969,[no_use],[no_use],
5970,[no_use],[no_use],
5971,[no_use],[no_use],
5972,[no_use],[no_use],
5973,[no_use],[no_use],
5974,[no_use],[no_use],
5975,[no_use],[no_use],
5976,[no_use],[no_use],
5977,[no_use],[no_use],
5978,[no_use],[no_use],
5979,[no_use],[no_use],
5980,Jolly Tree,Use it to activate the Tree of Life at any time.,
5981,[no_use],[no_use],
5982,Rider's Charm,Can ride mount with any Plus Rank in Scenario.  Valid time is 2 hours.,
5983,[no_use],[no_use],
5984,Purple Charming Sword (+40%),Summon Purple Charming Sword to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
5985,Blacksmith's Gift Bag (M),A gift bag given from Blacksmith when you fail in combination; you can open it to get random reward item.,
5986,Blacksmith's Gift Bag (L),A gift bag given from Blacksmith when you fail in combination; you can open it to get random reward item.,
5987,Blacksmith's Gift Bag (S),A gift bag given from Blacksmith when you fail in combination; you can open it to get random reward item.,
5988,Primary Energy Stone,The stone with Energy in hover; use it earn 3000 points Energy.,
5989,Advanced Energy Stone,The stone with Energy in hover; use it earn 10000 points Energy.,
5990,Elite Energy Stone,The stone with Energy in hover; use it earn 50000 points Energy.,
5991,Super Energy Stone,The stone with Energy in hover; use it earn 100000 points Energy.,
5992,[no_use],[no_use],
5993,Super Vitality Magicstone,"Can be socketed on Talisman or defense gear, increase 11 points of vitality.  Valid time is 30 days.  It will disappear after merge.",
5994,Super Physical Defense Magicstone,"Can be socketed on defense gear, increase 200 points of physical defense.  Valid time is 30 days.  It will disappear after merge.",
5995,Sunshine Battle Amulet,A precious gift.,
6000,Golden Dazzling Stone,"Blacksmith's Favorites.  If use it as a fortune item in Talisman (below level 60) or Mount combination of Plus Rank +5~+7, it can increase 5% success rate and reduce half of the gold cost. You can only use one each time.  It will disappear once used. ",
6001,Blue Dazzling Stone,"Blacksmith's Favorites.  If use it as a fortune item in Defense Gear (below level 60) combination of Plus Rank +5~+7, it can increase 5% success rate and reduce half of the gold cost. You can only use one each time.  It will disappear once used. ",
6003,Adv. Blue Dazzling Stone,"Blacksmith's Favorites.  If use it as a fortune item in Defense Gear (more than level 60) combination of Plus Rank +5~+7, it can increase 5% success rate and reduce half of the gold cost. You can only use one each time.  It will disappear once used. ",
10000,Test-Skill 1,Test-Skill 1,
10001,Test-Skill 2,Test-Skill 2,
10002,Test-Skill 3,Test-Skill 3,
10003,Test-Skill 4,Test-Skill 4,
10004,Test-Skill 5,Test-Skill 5,
10005,Swift Boots,Swift Boots,
10006,Test-Inherence 1,Test-Inherence 1,
11111,Talisman Online Codes,,
11112,Item Pack,,
11113,Item Pack,Item Pack,
11114,Package of Love Heart,,
11115,Award of Group Competition,A weekly award of Group Competition.,
11116,South Border Warrior Pack,,
12981,Drizzle Chest (Wizard),"Open the chest to gain one gear of Wizard's lvl.50~60 Seven Stars suit (Purple) (unbound). The probability is: Cuff 25%, Kneepad 20%, Belt 20%, Armguard 10%, Boots 10%, Armor 10%, Large Emerald/Ruby Chest 30%, Phoenix Box 27%",
12982,Drizzle Chest (Monk),"Open the chest to gain one gear of Monk's lvl.50~60 Buddha Vigor suit (Purple) (unbound). The probability is: Cuff 25%, Kneepad 20%, Belt 20%, Armguard 10%, Boots 10%, Armor 10%, Large Emerald/Ruby Chest 30%, Phoenix Box 27%",
12983,Drizzle Chest (Fairy),"Open the chest to gain one gear of Fairy's lvl.50~60 Willow suit (Purple) (unbound). The probability is: Cuff 25%, Kneepad 20%, Belt 20%, Armguard 10%, Boots 10%, Armor 10%, Large Emerald/Ruby Chest 30%, Phoenix Box 27%",
12984,Drizzle Chest (Assassin),"Open the chest to gain one gear of Assassin's lvl.50~60 Greedy Wolf suit (Purple) (unbound). The probability is: Cuff 25%, Kneepad 20%, Belt 20%, Armguard 10%, Boots 10%, Armor 10%, Large Emerald/Ruby Chest 30%, Phoenix Box 27%",
12985,Drizzle Chest (Tamer),"Open the chest to gain one gear of Tamer's lvl.50~60 Red Ibis suit (Purple) (unbound). The probability is: Cuff 25%, Kneepad 20%, Belt 20%, Armguard 10%, Boots 10%, Armor 10%, Large Emerald/Ruby Chest 30%, Phoenix Box 27%",
13000,Emerald Combine Pack,"Open it to gain 5x Large Emerald, 3x Medium Emerald, 3x Small Emerald",
13001,Ruby Combine Pack,"Open it to gain 5x Large Ruby, 3x Medium Ruby, 3x Small Ruby",
12051,Loyal Toast Elite Cuirass,,
12052,Loyal Toast Armguard,,
12053,Loyal Toast Boots,,
12054,Loyal Toast Cuff,,
12055,Loyal Toast Kneepad,,
12056,Loyal Toast Belt,,
12057,Four Void Battle Robe,,
12058,Four Void Armguard,,
12059,Four Void Boots,,
12060,Four Void Cuff,,
12061,Four Void Kneepad,,
12062,Four Void Belt,,
12063,All Heaven Elite Frock,,
12064,All Heaven Armguard,,
12065,All Heaven Boots,,
12066,All Heaven Cuff,,
12067,All Heaven Kneepad,,
12068,All Heaven Belt,,
12069,Daphne Elite Dress,,
12070,Daphne Armguard,,
12071,Daphne Boots,,
12072,Daphne Cuff,,
12073,Daphne Kneepad,,
12074,Daphne Belt,,
12075,Black Falcon Elite Corslet,,
12076,Black Falcon Armguard,,
12077,Black Falcon Boots,,
12078,Black Falcon Cuff,,
12079,Black Falcon Kneepad,,
12080,Black Falcon Belt,,
12100,Spirit Atlas Battle Robe,,
12101,Spirit Atlas Armguard,,
12102,Spirit Atlas Boots,,
12103,Spirit Atlas Cuff,,
12104,Spirit Atlas Kneepad,,
12105,Spirit Atlas Belt,,
12106,Holy Jade Elite Frock,,
12107,Holy Jade Armguard,,
12108,Holy Jade Boots,,
12109,Holy Jade Cuff,,
12110,Holy Jade Kneepad,,
12111,Holy Jade Belt,,
12112,Heaven Elite Dress,,
12113,Heaven Armguard,,
12114,Heaven Boots,,
12115,Heaven Cuff,,
12116,Heaven Kneepad,,
12117,Heaven Belt,,
12118,Rage Bust Elite Cuirrass,,
12119,Rage Bust Armguard,,
12120,Rage Bust Boots,,
12121,Rage Bust Cuff,,
12122,Rage Bust Kneepad,,
12123,Rage Bust Belt,,
12124,Musk Charm Elite Corslet,,
12125,Musk Charm Armguard,,
12126,Musk Charm Boots,,
12127,Musk Charm Cuff,,
12128,Musk Charm Kneepad,,
12129,Musk Charm Belt,,
12081,"Teasoure Box","Open it to gain Golden Diamond (20%), Large Ruby 3x (40%), Large Emerald 3x (40%)"
12082,Bright Emerald,Use the gem to combine Weapon Talisman or Mount to Plus Rank +11 and above.  Blacksmith can help you do the combination.,
12083,Bright Ruby,Use the gem to combine Defense Gear to Plus Rank +11 and above.  Blacksmith can help you do the combination.,
12084,Courage Badge,Trade with Courage Merchant,
12085,Hero Badge,Trade with Courage Merchant,
12086,Bloodstain Chip,Item used for make an exchange for Peacock River Items,,
12087,Europe Chip,Item used for make an exchange for Europe Items,,
8389,Dolphin,Summon Dolphin to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8390,Pinky Phoenix,Summon Pinky Phoenix to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
8391,Green Phoenix,Summon Green Phoenix to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
8392,Black Phoenix,Summon Black Phoenix to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
8393,Magic Carpet,Summon Magic Carpet to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
8394,Paradise Tiger,Summon Paradise Tiger to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
8395,Paradise Bear,Summon Paradise Bear to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
8396,Paradise Kylin,Summon White Bear to ride.  The mount can be combined with Emerald to increase move speed and upgrade its shape.,
8397,Leaf Green Tiger,Summon Leaf Green Tiger to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8398,Azure Dragon,Summon Azure Dragon to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8399,White Cloud,Summon White Cloud to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8400,Cyan Cloud,Summon Cyan Cloud to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8401,Fire Cloud,Summon Fire Cloud to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8402,Surf Board Sword,Summon Surf Board Sword to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8403,Lightning Sword,Summon Lightning Sword to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8404,Heaven Sword,Summon Heaven Sword to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8405,Thunder Master Sword,Summon Thunder Master Sword to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8406,Fire Floater,Summon Fire Floater to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8407,Ice Floater,Summon Ice Floater to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8408,Flame Sword,Summon Flame Sword to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8409,Plant Floater,Summon Plant Floater to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8410,Super Bee,Summon Super Bee to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8411,King Kong,Summon King Kong to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8412,Pegasus,Summon Pegasus to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8413,Darkness Horse,Summon Darkness Horse to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8414,Flame Bear,Summon Flame Bear to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8415,Pumpkin,Summon Pumpkin to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8416,Scorpion King,Summon Scorpion King to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8417,Legendary Azure Sword,Summon Legendary Azure Sword to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
8604,Sword of Angels,Summon Legendary to ride.  It can be combined with Emerald to increase move speed and upgrade its shape.,
